Time,speed
2000,1.485541582107544
2020,1.4442323446273804
2040,1.1246683597564697
2061,0.9181093573570251
2080,0.6324190497398376
2101,0.2722266912460327
2121,0.05045551061630249
2141,-0.1686335802078247
2161,-0.1580556184053421
2182,-0.20591089129447937
2202,-0.641804039478302
2222,-0.9302111864089966
2243,-0.46568840742111206
2262,-0.5310468077659607
2282,-1.0429515838623047
2303,-1.3374853134155273
2325,-1.359607219696045
2344,-1.6570073366165161
2363,-1.7474079132080078
2383,-1.6383670568466187
2403,-1.6603069305419922
2423,-1.8957664966583252
2443,-1.9509373903274536
2463,-1.7054715156555176
2484,-1.3806217908859253
2504,-0.9979226589202881
2524,-0.5640453100204468
2544,-0.45432049036026
2565,-0.4197888672351837
2586,-0.11076253652572632
2606,0.25915613770484924
2627,0.3752683997154236
2647,0.5104034543037415
2667,1.1693476438522339
2687,1.840043306350708
2706,1.8862454891204834
2727,1.3777292966842651
2749,1.3268221616744995
2768,1.4650992155075073
2788,0.48423025012016296
2808,-0.09697979688644409
2828,0.4038761854171753
2849,0.8711838722229004
2868,0.9337069392204285
2889,0.5231441855430603
2910,-0.13726115226745605
2929,-0.581344485282898
2949,-0.5809592604637146
2970,-0.5164923667907715
2990,-0.31710338592529297
3010,-0.24650061130523682
3030,-0.2648817300796509
3050,0.21134451031684875
3071,0.6155965328216553
3091,0.5323393940925598
3111,0.06606435775756836
3131,-0.39366912841796875
3152,-0.7328714728355408
3172,-0.7976418733596802
3193,-0.6724257469177246
3212,-0.8667331337928772
3233,-0.8159152865409851
3253,-0.454379141330719
3273,-1.0743505954742432
3293,-1.5761085748672485
3313,-1.6629970073699951
3334,-1.638468623161316
3354,-1.5458390712738037
3374,-1.326904058456421
3394,-1.1776798963546753
3414,-1.156101942062378
3435,-1.35321044921875
3455,-1.052009105682373
3475,-0.2858109474182129
3495,0.28629785776138306
3516,0.4568983018398285
3536,0.626436710357666
3556,0.7532001733779907
3576,0.8194274306297302
3597,1.2262970209121704
3617,1.671783685684204
3637,1.7488470077514648
3657,1.8785722255706787
3677,1.7216588258743286
3698,1.269801139831543
3718,1.4146568775177002
3738,1.2343194484710693
3758,-0.02801293134689331
3778,-0.6897517442703247
3799,-0.12492996454238892
3819,0.45121413469314575
3839,0.12499469518661499
3859,-0.6103382110595703
3880,-0.8820469975471497
3900,-0.9491276144981384
3920,-0.6646553874015808
3940,-0.2360321283340454
3960,-0.10132083296775818
3981,-0.3124406039714813
4001,-0.24723583459854126
4022,0.006742805242538452
4043,-0.13617411255836487
4062,-0.13771671056747437
4082,-0.160946786403656
4102,-0.1349608302116394
4122,-0.009667277336120605
4142,0.3839718699455261
4163,0.4938666820526123
4183,0.04122704267501831
4204,-0.1408604383468628
4224,0.13781502842903137
4244,0.7698533535003662
4264,0.6530852913856506
4284,-1.0253071784973145
4305,-3.0412137508392334
4326,-3.5905520915985107
4345,-3.1218981742858887
4365,-3.280824661254883
4385,-3.7362802028656006
4405,-4.0194501876831055
4426,-4.083901882171631
4446,-4.264357089996338
4466,-4.226518154144287
4486,-3.917593002319336
4506,-3.341935634613037
4526,-2.8706369400024414
4547,-2.681380271911621
4567,-2.196632146835327
4588,-1.6471344232559204
4608,-1.0531195402145386
4627,-0.3046087324619293
4648,0.3541605770587921
4668,1.0072250366210938
4688,1.7032479047775269
4709,2.09863018989563
4729,2.3296005725860596
4749,2.6425442695617676
4769,3.240478515625
4789,3.819244861602783
4810,3.9701013565063477
4830,3.6541085243225098
4850,3.32266902923584
4870,2.8624825477600098
4891,2.647925615310669
4911,2.316617250442505
4931,1.1834211349487305
4952,0.44731569290161133
4972,0.12045729160308838
4992,-0.18425440788269043
5012,-0.6416512727737427
5032,-1.64983069896698
5053,-2.5984978675842285
5073,-2.7311339378356934
5093,-2.480804204940796
5114,-1.8694212436676025
5133,-1.2667162418365479
5153,-1.3724479675292969
5174,-1.5795013904571533
5195,-1.3209540843963623
5214,-0.738603949546814
5234,-0.39596956968307495
5254,-0.30021148920059204
5277,-0.24493169784545898
5294,-0.38630759716033936
5315,-0.4727722406387329
5335,-0.3570910096168518
5355,-0.3688865303993225
5376,-0.42729949951171875
5396,-0.789209246635437
5416,-1.393883228302002
5436,-0.9201580286026001
5457,0.14187836647033691
5477,-0.2984083890914917
5498,-0.5813267230987549
5519,-0.36635279655456543
5537,-0.754418134689331
5559,-1.1722639799118042
5578,-0.391585111618042
5598,0.1333472728729248
5619,0.3314352035522461
5639,0.48016977310180664
5659,0.8447883129119873
5679,1.4176273345947266
5700,1.8944882154464722
5720,2.097290277481079
5740,2.0719189643859863
5760,2.2636208534240723
5781,2.4134769439697266
5801,2.6249473094940186
5821,2.885636329650879
5842,3.0637636184692383
5862,3.231462001800537
5882,3.331836223602295
5902,3.5749409198760986
5922,3.879575252532959
5942,3.8850784301757812
5963,3.452162981033325
5983,3.089921712875366
6003,3.7756714820861816
6024,3.2164535522460938
6043,1.3455946445465088
6064,1.0054410696029663
6085,0.7759866714477539
6105,0.28541314601898193
6124,-0.289858341217041
6144,-0.8710858821868896
6165,-1.1883065700531006
6185,-1.4222395420074463
6205,-1.5473060607910156
6225,-1.2233147621154785
6246,-0.6705672740936279
6266,-0.6954427361488342
6286,-1.223799228668213
6306,-1.846954345703125
6326,-2.0668890476226807
6347,-1.912468671798706
6368,-1.8776214122772217
6387,-2.055603265762329
6407,-2.0365781784057617
6427,-1.7551871538162231
6448,-1.2394212484359741
6468,-0.7812854051589966
6488,-0.9794106483459473
6508,-1.356932282447815
6528,-0.629449725151062
6549,1.1570651531219482
6569,0.6830517053604126
6589,-1.0767396688461304
6609,-0.45917147397994995
6630,0.998297393321991
6649,0.17217791080474854
6670,-1.0167750120162964
6690,-2.0129709243774414
6710,-2.4030559062957764
6731,-1.8522436618804932
6751,-0.7852139472961426
6771,0.09402322769165039
6792,0.3784337043762207
6812,0.7918106317520142
6832,1.4937925338745117
6852,2.1964688301086426
6872,2.8525381088256836
6893,3.2685036659240723
6913,2.999484062194824
6933,2.597097396850586
6954,1.8329241275787354
6974,0.7123348712921143
6994,1.1978700160980225
7014,1.971858263015747
7035,0.08839654922485352
7059,-0.9957106113433838
7075,-1.12687349319458
7095,-1.0900702476501465
7115,-0.8033740520477295
7137,-0.6744213104248047
7157,-0.6923577785491943
7176,-0.8998221158981323
7196,-1.0577303171157837
7216,-0.8898794651031494
7237,-0.46448421478271484
7257,-0.4069788455963135
7277,-1.0377792119979858
7297,-1.6747241020202637
7318,-2.203803539276123
7338,-2.1822376251220703
7357,-1.889729380607605
7378,-1.738081455230713
7397,-1.657616138458252
7418,-1.443278193473816
7439,-1.111320972442627
7458,-0.6529906988143921
7478,-0.13367962837219238
7498,0.5766599178314209
7519,0.1656099557876587
7540,-0.9806597232818604
7559,-1.4877742528915405
7580,-1.5987396240234375
7600,-0.9567923545837402
7620,-0.19064700603485107
7640,0.04747724533081055
7660,-0.20627224445343018
7680,-0.23633337020874023
7701,0.18599534034729004
7721,0.6891789436340332
7741,1.1091150045394897
7761,1.4203946590423584
7781,1.6818723678588867
7802,1.7810630798339844
7822,1.9514816999435425
7842,2.3091814517974854
7863,2.3027400970458984
7883,2.308849811553955
7903,2.6554670333862305
7923,2.7577741146087646
7944,2.5170345306396484
7964,1.891977071762085
7984,1.643768072128296
8004,1.430088996887207
8025,0.07551109790802002
8045,-0.652002215385437
8065,-0.4293792247772217
8085,-0.2687973976135254
8107,-0.34066808223724365
8125,-0.5997776985168457
8146,-1.0091480016708374
8166,-1.0480151176452637
8186,-0.9685987234115601
8207,-0.9739128351211548
8227,-0.8687294721603394
8247,-0.7137771844863892
8267,-0.5840417146682739
8287,-0.4916490316390991
8307,-0.5657049417495728
8328,-0.8615987300872803
8348,-1.1579769849777222
8368,-1.3756877183914185
8388,-1.582597255706787
8409,-1.7622723579406738
8429,-1.894831895828247
8449,-2.0160136222839355
8469,-1.6186294555664062
8489,-0.7068487405776978
8510,-1.0470011234283447
8530,-1.8307234048843384
8550,-1.8653560876846313
8571,-1.2788116931915283
8591,-0.875299334526062
8611,-0.16904401779174805
8632,0.4192860722541809
8652,0.1576070785522461
8672,-0.04567456245422363
8693,0.39904725551605225
8712,1.0867066383361816
8733,1.5707266330718994
8753,1.7572424411773682
8773,1.6250967979431152
8793,1.3318172693252563
8814,1.3328466415405273
8834,1.6095832586288452
8853,2.022383689880371
8874,2.2537734508514404
8895,2.245138645172119
8915,1.8623981475830078
8936,1.0053508281707764
8955,0.6221349239349365
8975,0.705192506313324
8995,0.045441508293151855
9016,-0.5127354860305786
9036,-0.10448622703552246
9056,0.3457702398300171
9076,0.31714683771133423
9096,-0.21044063568115234
9117,-0.8011966943740845
9137,-1.0085731744766235
9157,-1.0787181854248047
9177,-1.031740665435791
9198,-0.792863667011261
9218,-0.644191324710846
9237,-0.7421960234642029
9258,-0.9757277369499207
9278,-1.057103157043457
9299,-1.08619225025177
9319,-1.0834712982177734
9339,-0.8362345695495605
9359,-0.9353322386741638
9379,-0.9123620390892029
9400,-0.7153574824333191
9420,-0.5646145939826965
9440,-0.2783440351486206
9460,0.47981953620910645
9481,0.1705583930015564
9501,-1.1637001037597656
9521,-1.8813343048095703
9541,-1.6763534545898438
9561,-1.5063656568527222
9582,-1.2422691583633423
9602,-1.0572022199630737
9622,-1.5445228815078735
9643,-2.0211968421936035
9662,-1.6157448291778564
9683,-0.7492548227310181
9703,0.015538439154624939
9724,0.5794764757156372
9743,0.9091483354568481
9764,0.9720779657363892
9784,1.2275798320770264
9804,1.543238639831543
9824,1.7559444904327393
9844,1.861962080001831
9865,1.853675127029419
9885,2.07763934135437
9905,1.9431402683258057
9926,1.1718246936798096
9946,0.9747685194015503
9966,1.0787267684936523
9987,0.6273085474967957
10006,0.3806900978088379
10027,0.7417537569999695
10047,0.8192192316055298
10067,0.5931491851806641
10087,0.005478560924530029
10107,-0.8351886868476868
10128,-1.373819351196289
10147,-1.631411075592041
10168,-1.4792909622192383
10188,-1.2572687864303589
10208,-1.0242745876312256
10229,-0.8819897174835205
10249,-0.9186635613441467
10269,-0.936588704586029
10289,-0.8714033365249634
10309,-0.826310932636261
10330,-0.7106857895851135
10350,-0.4560806155204773
10370,-0.23994994163513184
10391,-0.08286833763122559
10410,0.124034583568573
10431,-0.13892275094985962
10451,-0.14179837703704834
10471,0.05711817741394043
10492,-1.158606767654419
10512,-2.243563413619995
10533,-2.6139211654663086
10552,-2.762629508972168
10573,-2.1856422424316406
10593,-1.5381983518600464
10613,-1.6843090057373047
10637,-2.0068178176879883
10653,-1.936655044555664
10674,-1.7676095962524414
10694,-1.2612357139587402
10714,-0.6711310148239136
10735,-0.10528388619422913
10754,0.24247302114963531
10775,0.5882291197776794
10795,1.0689111948013306
10815,1.5640507936477661
10836,1.8832342624664307
10856,1.9717038869857788
10876,1.7982685565948486
10896,1.58921480178833
10916,1.384315013885498
10937,1.5436712503433228
10957,1.7689855098724365
10977,0.9152318239212036
10997,0.30192726850509644
11017,0.4675987660884857
11038,0.8426676988601685
11058,1.2629411220550537
11078,1.1321914196014404
11099,0.19008879363536835
11119,-0.6997371315956116
11139,-1.025367259979248
11159,-0.9697325825691223
11179,-0.7781157493591309
11199,-0.645651638507843
11219,-0.4738328456878662
11240,-0.3243909478187561
11260,-0.35341882705688477
11280,-0.30616018176078796
11300,-0.35963714122772217
11320,-0.43519511818885803
11341,-0.33818843960762024
11361,-0.2514537572860718
11381,-0.17289340496063232
11401,-0.16019991040229797
11422,-0.25664082169532776
11442,-0.15905733406543732
11462,0.3244333267211914
11482,0.7726882696151733
11502,0.2910565137863159
11523,-0.272149920463562
11543,-0.6117504835128784
11563,-0.640677809715271
11583,-0.30680686235427856
11604,0.09761805087327957
11624,-0.047835469245910645
11646,-0.8791803121566772
11665,-1.3505568504333496
11686,-1.0459290742874146
11705,-0.3293805718421936
11726,0.4829186499118805
11747,1.0015934705734253
11766,1.0728600025177002
11786,0.9833337068557739
11807,0.9345924854278564
11827,0.925678551197052
11847,1.1195409297943115
11867,1.6216347217559814
11887,1.942173957824707
11907,1.8925435543060303
11928,1.5307528972625732
11948,1.6735351085662842
11968,1.5131654739379883
11988,0.16639244556427002
12009,-0.20130294561386108
12030,0.4593496024608612
12049,0.8765111565589905
12069,0.973508358001709
12089,0.1997738480567932
12111,-0.6234514713287354
12131,-1.0146092176437378
12151,-1.113925576210022
12170,-0.9224731922149658
12191,-0.6146771907806396
12212,-0.3029392957687378
12232,-0.08462017774581909
12252,0.11447030305862427
12273,-0.2147139459848404
12293,-0.45343396067619324
12313,-0.38219165802001953
12334,-0.24308575689792633
12353,-0.20792973041534424
12373,-0.2733125686645508
12393,-0.4623919129371643
12413,-0.6906141638755798
12433,-0.04541414976119995
12454,0.8437360525131226
12474,-0.31399840116500854
12494,-1.9021916389465332
12517,-2.464834213256836
12535,-2.0043373107910156
12558,-0.7546272277832031
12575,-0.3478223979473114
12597,-0.8368030786514282
12617,-0.8396453261375427
12636,-0.40714937448501587
12657,-0.113319993019104
12676,0.3108524680137634
12698,1.0319278240203857
12718,1.419776201248169
12738,1.1688568592071533
12758,0.6351807713508606
12779,0.6457661986351013
12798,0.9649728536605835
12819,1.2191343307495117
12839,1.3715920448303223
12859,1.3461045026779175
12879,0.9558370113372803
12899,0.6253089308738708
12920,0.9855360984802246
12939,0.908373236656189
12960,-0.6900564432144165
12980,-1.1729793548583984
13001,-0.3915138840675354
13020,0.3611406683921814
13040,0.4758768379688263
13061,-0.03912162780761719
13086,-0.7408449053764343
13100,-1.2069480419158936
13122,-1.4671580791473389
13142,-1.0358234643936157
13162,-0.4407779574394226
13182,-0.3540288209915161
13202,-0.42644113302230835
13222,-0.4290212392807007
13243,-0.4388504922389984
13263,-0.4751931428909302
13284,-0.5113257169723511
13303,-0.40170788764953613
13323,-0.24983751773834229
13344,-0.04931676387786865
13364,-0.059835582971572876
13384,0.08796405792236328
13404,0.9415780305862427
13424,0.23951968550682068
13444,-1.4977401494979858
13464,-2.075727701187134
13485,-1.6051356792449951
13505,-0.8523913621902466
13526,-0.5299388766288757
13545,-0.7759436368942261
13566,-1.5125659704208374
13586,-1.7884252071380615
13606,-1.208033561706543
13626,-0.6473495364189148
13646,-0.22222772240638733
13667,0.16911554336547852
13687,0.22059521079063416
13707,-0.003422260284423828
13727,-0.13809943199157715
13747,0.040846288204193115
13768,0.11970335245132446
13788,0.10500288009643555
13808,0.30559754371643066
13828,0.5686987042427063
13849,0.6593195199966431
13869,0.5849422216415405
13889,0.6128325462341309
13909,0.8780581951141357
13930,-0.007623612880706787
13950,-1.1829134225845337
13970,-0.8661264181137085
13990,-0.15731024742126465
14010,0.38936668634414673
14031,0.4589579999446869
14051,-0.23735558986663818
14071,-0.7790566086769104
14092,-0.7798609733581543
14112,-0.46427738666534424
14132,-0.16884654760360718
14152,-0.034879982471466064
14173,0.028812646865844727
14192,-0.19547230005264282
14212,-0.4046255946159363
14232,-0.3012976050376892
14256,-0.29148587584495544
14273,-0.21080684661865234
14293,-0.03205209970474243
14313,0.06904751062393188
14334,0.12867724895477295
14354,0.02548322081565857
14375,-0.07228907942771912
14395,0.8254761695861816
14415,1.776235580444336
14435,0.5040335059165955
14455,-0.9240228533744812
14476,-1.1422673463821411
14496,-0.44944435358047485
14516,0.24160447716712952
14536,0.3746488392353058
14556,-0.20433218777179718
14577,-1.0936622619628906
14597,-1.3929194211959839
14617,-0.9824328422546387
14638,-0.38627633452415466
14659,0.21057723462581635
14678,0.4928359389305115
14698,0.3405033349990845
14718,0.24646620452404022
14738,0.27816933393478394
14759,0.3559083640575409
14779,0.5152368545532227
14799,0.8716122508049011
14819,1.0415101051330566
14840,0.8667474985122681
14861,0.3539154529571533
14881,0.21381224691867828
14901,0.2578034996986389
14921,-0.509745717048645
14941,-0.6671904921531677
14962,0.05652657151222229
14982,0.6801996231079102
15002,0.8719138503074646
15022,0.31535473465919495
15042,-0.5736810564994812
15063,-0.8127734661102295
15084,-0.6567083597183228
15103,-0.5756387114524841
15124,-0.43335527181625366
15145,-0.2039114236831665
15164,-0.20821866393089294
15184,-0.1837596893310547
15204,-0.17193040251731873
15224,-0.38715019822120667
15245,-0.5324803590774536
15265,-0.40257343649864197
15286,-0.14977684617042542
15305,-0.18389427661895752
15326,-0.37735265493392944
15346,-0.29070553183555603
15367,0.5283520221710205
15386,1.0922436714172363
15406,0.07244396209716797
15426,-1.2562739849090576
15447,-1.554521083831787
15467,-1.1005560159683228
15488,-0.35529500246047974
15508,-0.19780533015727997
15529,-0.8795928359031677
15548,-1.383926272392273
15570,-1.2142096757888794
15588,-0.8123720288276672
15609,0.043272629380226135
15629,0.7012601494789124
15650,0.6704763770103455
15669,0.29679298400878906
15689,0.25053247809410095
15710,0.3492274284362793
15730,0.42853379249572754
15750,0.5146341323852539
15770,0.6127039790153503
15791,0.8373016715049744
15812,1.0341579914093018
15831,0.9195460081100464
15852,0.5885639190673828
15872,0.6430609226226807
15892,0.2461472451686859
15913,-0.40016502141952515
15933,-0.17092770338058472
15954,0.4015512764453888
15972,0.8587099313735962
15994,0.9293954968452454
16013,0.17593491077423096
16034,-0.5586302280426025
16054,-0.5674916505813599
16078,-0.4833560883998871
16099,-0.40196171402931213
16118,-0.18995940685272217
16135,-0.0019099712371826172
16154,0.004739731550216675
16175,0.03086751699447632
16196,-0.07386893033981323
16215,-0.02499338984489441
16236,-0.1727757751941681
16256,-0.1013602614402771
16277,0.14595717191696167
16297,-0.1440250277519226
16317,-0.36947691440582275
16338,-0.5020278692245483
16358,-0.18681222200393677
16378,0.5981619358062744
16397,-0.15322160720825195
16418,-1.3966915607452393
16439,-1.6853916645050049
16459,-1.3959721326828003
16478,-0.6612124443054199
16498,0.27869921922683716
16518,0.22437363862991333
16539,-0.6085547804832458
16558,-0.830398440361023
16579,-0.25774848461151123
16599,0.30597275495529175
16619,0.6310563683509827
16639,0.9091074466705322
16661,0.8556962013244629
16681,0.4337369203567505
16700,0.24540281295776367
16720,0.5241016745567322
16740,0.7179538011550903
16761,0.6717023253440857
16781,0.5986687541007996
16801,0.7465771436691284
16821,0.8803136348724365
16842,1.1484336853027344
16862,1.5299551486968994
16882,0.3577122092247009
16902,-0.8852057456970215
16922,-0.6948986053466797
16943,0.16904151439666748
16963,0.8345060348510742
16983,0.9995748996734619
17003,0.16262328624725342
17023,-0.5676770806312561
17044,-0.755196750164032
17064,-0.4383903741836548
17085,0.18968874216079712
17105,0.6152027249336243
17125,0.6280432939529419
17145,0.4032438099384308
17165,0.18449807167053223
17185,0.09846007823944092
17205,-0.08299100399017334
17226,0.1830904483795166
17246,0.14514774084091187
17266,-0.354820191860199
17286,-0.8129391670227051
17307,-1.0387839078903198
17327,-0.8610628843307495
17347,0.16245591640472412
17367,-0.011399805545806885
17387,-1.7716107368469238
17408,-2.8244104385375977
17428,-2.420731544494629
17448,-1.2637630701065063
17468,-0.7384077906608582
17488,-1.2573162317276
17509,-2.040114164352417
17529,-2.169776439666748
17549,-1.7150013446807861
17569,-1.0359915494918823
17589,-0.3970729112625122
17610,0.24452805519104004
17630,0.3782495856285095
17650,0.34284764528274536
17670,0.5873807668685913
17691,1.0641975402832031
17712,1.5125465393066406
17732,2.1869263648986816
17752,2.8655993938446045
17772,3.0310466289520264
17792,2.4598610401153564
17813,1.5556914806365967
17832,1.231474757194519
17853,0.1711290180683136
17873,-1.7181869745254517
17893,-2.602647304534912
17913,-1.936241865158081
17936,-1.01408052444458
17954,-1.0311273336410522
17974,-1.6138561964035034
17995,-2.213006019592285
18015,-2.0256686210632324
18035,-1.2627243995666504
18055,-0.6744478344917297
18075,-0.32847023010253906
18095,-0.3152305781841278
18116,-0.4401613771915436
18136,-0.36966419219970703
18156,-0.1460496187210083
18176,-0.005263388156890869
18196,-0.050815582275390625
18217,-0.03449583053588867
18237,0.07433915138244629
18257,0.12389427423477173
18277,0.25641196966171265
18298,0.4316341280937195
18318,0.8901050090789795
18338,0.8172245025634766
18359,-0.4326525926589966
18379,-1.4153645038604736
18399,-1.0334572792053223
18420,-0.2758503556251526
18439,-0.10064858198165894
18459,-0.5856563448905945
18479,-1.2785398960113525
18500,-1.3467094898223877
18521,-0.9639555811882019
18540,-0.500108540058136
18561,-0.11607223749160767
18581,-0.0057833194732666016
18601,-0.12788808345794678
18621,-0.22698616981506348
18642,-0.314699649810791
18662,-0.23976445198059082
18682,0.06991899013519287
18702,0.5187205076217651
18722,0.9277514219284058
18743,1.1590529680252075
18763,1.0299211740493774
18783,0.9701205492019653
18803,1.4043278694152832
18824,0.9851949214935303
18845,-0.4402214288711548
18864,-0.8588888645172119
18885,-0.166113018989563
18904,0.7770062685012817
18926,1.11247980594635
18945,0.5943772196769714
18966,-0.377508282661438
18985,-0.586951732635498
19006,-0.22260522842407227
19027,0.27017736434936523
19046,0.6128450632095337
19067,0.7083973288536072
19086,0.6338246464729309
19108,0.6968128085136414
19127,0.8185985088348389
19147,0.6914122700691223
19168,0.40637606382369995
19188,0.15464568138122559
19209,0.07755553722381592
19229,0.14498472213745117
19249,0.29429250955581665
19268,0.16101014614105225
19289,0.4287317991256714
19310,0.40857642889022827
19330,-0.8109188079833984
19350,-1.9261447191238403
19370,-1.9993356466293335
19390,-1.3398511409759521
19410,-0.5074247717857361
19432,-0.5296772718429565
19451,-1.271897315979004
19472,-1.588879942893982
19491,-1.260764241218567
19511,-0.6541727781295776
19532,0.06505841016769409
19552,0.3725132346153259
19572,0.3418377637863159
19593,0.1435146927833557
19613,-0.04986870288848877
19633,0.28588253259658813
19652,0.29370415210723877
19673,0.13846921920776367
19693,0.37022483348846436
19713,0.5275918841362
19734,0.5254398584365845
19753,0.4416736364364624
19774,0.9093788862228394
19794,1.1952729225158691
19817,0.2647729516029358
19835,-0.14323318004608154
19855,0.4428374767303467
19875,1.2645212411880493
19897,1.5491175651550293
19915,1.0009307861328125
19936,-0.08988690376281738
19956,-0.4452643394470215
19976,-0.21718037128448486
19996,0.12726914882659912
20017,0.3982849717140198
20037,0.512462854385376
20057,0.41109299659729004
20077,0.4309324026107788
20097,0.4877578020095825
20118,0.2683931589126587
20138,-0.06376338005065918
20159,-0.23127460479736328
20178,-0.31574928760528564
20199,-0.3347957134246826
20219,-0.29681503772735596
20239,-0.3824198246002197
20259,0.08606302738189697
20279,0.08393514156341553
20300,-1.5055294036865234
20320,-3.1187565326690674
20340,-2.9678444862365723
20360,-2.006007671356201
20380,-1.0043063163757324
20401,-0.3711521327495575
20421,-0.5859272480010986
20441,-0.8713688254356384
20461,-0.6516525745391846
20482,-0.2598099708557129
20502,0.21372081339359283
20522,0.5435357093811035
20546,0.7113391757011414
20562,0.693427324295044
20582,0.41741469502449036
20603,0.4554818272590637
20623,0.5712906718254089
20644,0.7391341328620911
20663,0.9353669285774231
20683,1.1032506227493286
20704,0.953861653804779
20724,0.5704355239868164
20745,0.8071306943893433
20765,0.7654289603233337
20785,0.12827324867248535
20805,0.12409251928329468
20825,0.4673823118209839
20846,1.0560212135314941
20866,1.1619582176208496
20886,0.4355001449584961
20906,-0.2738586664199829
20926,-0.3897063732147217
20947,-0.3246380090713501
20967,-0.04917091131210327
20987,0.271828830242157
21007,0.5896360874176025
21027,0.7039705514907837
21048,0.3895037770271301
21068,0.13646674156188965
21088,0.08321762084960938
21108,0.11919903755187988
21129,0.27518683671951294
21150,0.3263090252876282
21170,0.18434733152389526
21190,-0.2441399097442627
21211,-0.5156437158584595
21231,-0.12875747680664062
21251,1.068455696105957
21271,0.7317637205123901
21292,-0.9221832752227783
21312,-1.7357546091079712
21333,-1.8404622077941895
21352,-1.391359806060791
21372,-0.5674937963485718
21393,-0.22949546575546265
21413,-0.6916782259941101
21433,-1.1258563995361328
21453,-0.7662142515182495
21473,-0.07491326332092285
21494,0.3770403265953064
21514,0.7863975763320923
21534,0.9639897346496582
21554,0.8742297887802124
21575,0.7796597480773926
21594,0.7943543791770935
21618,0.916558027267456
21636,0.8865545988082886
21656,0.8592048287391663
21679,0.6102949380874634
21696,0.31363558769226074
21716,0.10476827621459961
21736,0.218955397605896
21756,0.4333752393722534
21777,-0.1054161787033081
21798,-1.01084303855896
21819,-1.1353051662445068
21837,-0.3821142911911011
21858,0.4301478862762451
21878,0.9794520139694214
21899,0.3639892339706421
21919,-0.42453205585479736
21939,-0.47144126892089844
21960,-0.2227025032043457
21979,0.4217900037765503
21999,0.91950923204422
22019,1.0375720262527466
22039,0.7878065705299377
22061,0.5970669984817505
22080,0.7256238460540771
