Time,speed
109499,11.788673400878906
110499,7.180577278137207
111498,5.301547527313232
112486,1.94613778591156
113485,5.077853679656982
114486,6.867405414581299
115498,9.797797203063965
116498,11.766304969787598
117497,15.591471672058105
118497,19.662702560424805
119484,22.951004028320312
120496,23.06285285949707
121486,26.127460479736328
122488,30.444751739501953
123496,32.077720642089844
124495,34.02385711669922
125495,35.90288543701172
126495,35.544979095458984
127495,35.612083435058594
128494,37.737178802490234
129494,38.766170501708984
130494,38.162193298339844
131494,37.110836029052734
132494,35.969993591308594
133493,34.806785583496094
134494,28.632831573486328
135493,25.098466873168945
136493,20.333784103393555
137492,16.866527557373047
138492,15.636210441589355
139492,14.607218742370605
140492,14.629587173461914
141492,13.869027137756348
142491,15.39014720916748
143491,20.66932487487793
144491,22.302291870117188
145491,22.794418334960938
146490,23.845779418945312
147489,21.743057250976562
148489,20.602216720581055
149488,17.761302947998047
150489,14.674325942993164
151488,12.101844787597656
152488,9.41751766204834
153488,6.129215717315674
154487,5.368656158447266
155487,5.435764312744141
156503,7.180577278137207
157487,7.78455114364624
158486,7.449009895324707
159486,6.241062641143799
160485,5.927891254425049
161487,6.621342658996582
162484,6.912144184112549
163487,9.081975936889648
164500,8.925390243530273
165500,8.343786239624023
166486,9.64121150970459
167485,9.081975936889648
168486,7.516118049621582
169485,6.643712043762207
170486,6.442387580871582
171499,3.243563175201416
172498,2.2369399070739746
173498,0.0
174485,0.0
175498,0.0
176486,0.0
177497,0.0
178497,0.0
END

Time,xAccel
507,2.118539571762085
528,1.811941146850586
548,-1.8994646072387695
568,1.6905819177627563
590,-0.29456549882888794
608,-0.4481382966041565
629,2.4703269004821777
649,1.0655927658081055
670,-0.37197524309158325
690,0.607707142829895
710,0.1484295129776001
731,0.3469615876674652
751,0.1436057686805725
772,0.21649545431137085
791,0.332828164100647
811,0.3168749213218689
830,0.09273076057434082
852,0.22168147563934326
871,0.1159360408782959
892,0.22169339656829834
916,0.14718353748321533
932,0.011874675750732422
953,-0.22674351930618286
973,0.193354070186615
993,0.7205091714859009
1013,0.9229388236999512
1035,0.8172217011451721
1054,0.27019864320755005
1076,0.2561146020889282
1125,0.43171513080596924
1137,0.6759738922119141
1144,0.9326319694519043
1155,-1.005777359008789
1164,-2.6050426959991455
1175,0.07598376274108887
1187,0.7361189126968384
1195,0.3483527898788452
1207,0.5765082836151123
1215,-0.1821603775024414
1227,-0.11686336994171143
1237,0.511944055557251
1246,0.1397477388381958
1256,-0.11261475086212158
1266,0.1305854320526123
1276,0.5445191860198975
1287,0.17327189445495605
1298,-0.012444853782653809
1306,0.1820904016494751
1317,0.42357683181762695
1327,0.24524378776550293
1337,-0.16177654266357422
1347,0.06306540966033936
1357,0.3197258710861206
1367,0.3083919286727905
1377,-0.003949165344238281
1387,-0.17147505283355713
1397,-0.3591289520263672
1407,0.2048501968383789
1417,1.1300914287567139
1427,2.1561107635498047
1438,-0.09436655044555664
1447,-0.7418886423110962
1458,-0.698412299156189
1468,1.7726116180419922
1479,0.5374220609664917
1489,-0.7422640323638916
1498,-0.05143725872039795
1509,0.9178845882415771
1520,0.8364754915237427
1529,-0.3154870271682739
1539,-0.2580946683883667
1548,0.5222266912460327
1561,0.6025698184967041
1570,-0.05902695655822754
1581,-0.1637195348739624
1590,0.49747204780578613
1599,0.7917835712432861
1610,0.21073317527770996
1620,-0.003650188446044922
1631,0.39093446731567383
1640,0.7567058801651001
1651,0.35142576694488525
1663,-0.12010824680328369
1672,0.098533034324646
1683,0.6687591075897217
1692,0.5537877082824707
1701,0.11521530151367188
1712,0.26217591762542725
1722,0.5989855527877808
1731,0.6599534749984741
1742,0.3780953884124756
1756,0.3393932580947876
1762,0.5667388439178467
1777,0.6944642066955566
1782,0.6805323362350464
1794,0.39967238903045654
1805,0.43686485290527344
1815,0.6355327367782593
1826,0.6486015319824219
1838,0.37149643898010254
1844,0.3043161630630493
1857,0.5364923477172852
1863,0.6167236566543579
1876,0.5874719619750977
1883,0.5487440824508667
1896,0.5668519735336304
1904,0.5851348638534546
1916,0.584862232208252
1928,0.4271444082260132
1938,0.39798712730407715
1944,0.4304856061935425
1955,0.5822485685348511
1968,0.6387044191360474
1976,0.5675865411758423
1987,0.4917689561843872
1995,0.6004122495651245
2007,0.6610162258148193
2015,0.5645871162414551
2026,0.44451117515563965
2036,0.44359827041625977
2045,0.47592103481292725
2054,0.5942165851593018
2065,0.5994318723678589
2076,0.5182632207870483
2088,0.5232434272766113
2096,0.5555732250213623
2107,0.5450456142425537
2116,0.46346592903137207
2127,0.47321414947509766
2138,0.4251585006713867
2145,0.4578087329864502
2156,0.5042405128479004
2166,0.49856793880462646
2176,0.4641399383544922
2188,0.4538600444793701
2196,0.5246561765670776
2206,0.36297643184661865
2216,0.3530460596084595
2227,0.47575318813323975
2237,0.5889616012573242
2246,0.5353438854217529
2257,0.3678462505340576
2266,0.49572157859802246
2278,0.4861496686935425
2288,0.5231484174728394
2299,0.4079941511154175
2306,0.3881567716598511
2317,0.46797025203704834
2327,0.5575594902038574
2338,0.6754375696182251
2348,0.5425915718078613
2358,0.4086568355560303
2367,0.574217677116394
2378,0.6019885540008545
2387,0.37732958793640137
2398,0.3386744260787964
2408,0.5623011589050293
2421,0.6194430589675903
2428,0.5232455730438232
2439,0.49822378158569336
2448,0.5211625099182129
2460,0.696530818939209
2471,0.5869617462158203
2480,0.4619576930999756
2490,0.3659334182739258
2499,0.3697012662887573
2509,0.626238226890564
2520,0.6780456304550171
2530,0.47696423530578613
2541,0.3952205181121826
2550,0.6948808431625366
2561,0.8317500352859497
2572,0.6063154935836792
2580,0.34818828105926514
2590,0.699731707572937
2600,0.7936464548110962
2610,0.7913999557495117
2621,0.8414539098739624
2631,0.8499795198440552
2641,0.7714517116546631
2653,0.7923883199691772
2661,0.8557844161987305
2674,0.7396913766860962
2682,0.5620496273040771
2693,0.6734719276428223
2703,0.8414081335067749
2714,1.009900689125061
2722,0.8942309617996216
2733,0.6677809953689575
2742,0.7885767221450806
2755,0.8950567245483398
2762,0.8933168649673462
2773,0.6679235696792603
2782,0.6651861667633057
2793,0.9097130298614502
2804,1.1878588199615479
2814,0.9150873422622681
2825,0.8167555332183838
2833,0.9323473572731018
2843,1.0672821998596191
2854,0.8325279951095581
2863,0.7248646020889282
2873,0.9258672595024109
2883,0.9893429279327393
2894,0.8968949317932129
2903,0.746772050857544
2915,0.9953262805938721
2924,1.0873340368270874
2934,1.004377841949463
2944,0.8448506593704224
2954,0.870053768157959
2964,1.1765446662902832
2975,1.0456945896148682
2987,0.8094116449356079
2995,0.7979317903518677
3004,0.9960912466049194
3015,1.1170358657836914
3025,0.9525618553161621
3036,0.8798798322677612
3045,1.0781196355819702
3057,0.9848551750183105
3065,1.0292866230010986
3075,1.1227054595947266
3088,0.9373651742935181
3096,0.7870663404464722
3106,0.8657604455947876
3116,0.8647418022155762
3126,0.677651047706604
3136,0.7803395986557007
3146,1.0027216672897339
3157,0.9589309692382812
3166,0.8665125370025635
3177,0.9794986248016357
3187,0.9782314896583557
3197,0.8723281025886536
3207,0.8181794881820679
3220,0.822272539138794
3227,0.8499777913093567
3238,0.9292330145835876
3248,0.7799875736236572
3258,0.9411014914512634
3270,0.8730670809745789
3278,0.6668884754180908
3287,0.9222860336303711
3300,0.973110020160675
3308,0.6050688028335571
3320,0.5899282693862915
3328,0.6408786773681641
3339,0.9149115085601807
3348,0.7411458492279053
3359,0.6071406602859497
3370,0.6005815267562866
3379,0.7412542104721069
3389,0.8958606719970703
3400,0.6904171705245972
3409,0.42215073108673096
3420,0.7051562070846558
3429,0.8792636394500732
3440,0.8107789754867554
3449,0.5756703615188599
3460,0.74918532371521
3470,0.9140440225601196
3480,0.7881450653076172
3492,0.7332457304000854
3504,0.883936882019043
3510,0.8815338611602783
3520,0.8176174163818359
3530,0.8917896747589111
3542,1.070594310760498
3550,0.8160655498504639
3562,0.5958849191665649
3574,0.8274495601654053
3582,0.9586088061332703
3594,0.52464759349823
3603,0.7088735103607178
3613,0.9266340136528015
3621,0.820292592048645
3633,0.4913402795791626
3642,0.7092368602752686
3653,0.7133568525314331
3662,0.7272368669509888
3674,0.6127921342849731
3682,0.44661450386047363
3693,0.6987262964248657
3703,0.7798888683319092
3713,0.8083028793334961
3722,0.5991624593734741
3733,0.7845875024795532
3743,0.6937557458877563
3753,0.740920901298523
3763,0.5265820026397705
3774,0.631248950958252
3783,0.6545717716217041
3796,0.6402484178543091
3804,0.6495815515518188
3813,0.8586560487747192
3824,0.8063188791275024
3836,0.7017276287078857
3844,0.7875267267227173
3854,0.8775174617767334
3864,0.7062541246414185
3874,0.5398280620574951
3886,0.6874631643295288
3895,0.9726644158363342
3904,0.6920369863510132
3915,0.5780816078186035
3925,1.0204291343688965
3936,1.0198023319244385
3945,0.7102198600769043
3955,0.48691320419311523
3965,0.8671385645866394
3976,0.8238587379455566
3986,0.5904582738876343
3996,0.5473372936248779
4006,0.5085364580154419
4019,0.7170275449752808
4026,0.6926114559173584
4036,0.5681638717651367
4046,0.5965337753295898
4058,0.7151998281478882
4069,0.7386569976806641
4076,0.7289797067642212
4086,0.7869688272476196
4097,0.539487361907959
4107,0.663152813911438
4119,0.7910118699073792
4127,0.7903960943222046
4137,0.3049410581588745
4148,0.5376989841461182
4158,0.7175183296203613
4169,0.8637990951538086
4178,0.7717833518981934
4187,0.6704168319702148
4198,0.5170377492904663
4207,0.34034645557403564
4219,0.6629408597946167
4228,0.8288125991821289
4238,0.5188663005828857
4248,0.4947695732116699
4259,0.8222650289535522
4269,0.7785773277282715
4279,0.7776129245758057
4288,0.6724413633346558
4303,0.5720678567886353
4308,0.614418625831604
4321,0.6615934371948242
4329,0.6991907358169556
4339,0.5181765556335449
4349,0.7791353464126587
4360,0.5978057384490967
4369,0.4071098566055298
4381,0.7962758541107178
4390,1.0326640605926514
4400,0.5222785472869873
4410,0.2740532159805298
4420,0.6152584552764893
4430,0.6092809438705444
4441,0.48412203788757324
4450,0.34974420070648193
4461,0.5241708755493164
4473,0.41327929496765137
4482,0.5969133377075195
4493,0.7423518896102905
4504,0.5450533628463745
4513,0.3479273319244385
4521,0.29857635498046875
4533,0.6624284982681274
4543,0.48878347873687744
4552,0.4101494550704956
4561,0.22714054584503174
4573,0.3482857942581177
4582,0.39791059494018555
4593,0.6378204822540283
4602,0.27334702014923096
4613,0.3420342206954956
4624,0.5864013433456421
4633,0.5269054174423218
4643,0.4960416555404663
4653,0.5890361070632935
4663,0.4775552749633789
4673,0.6324541568756104
4683,0.4877767562866211
4693,0.4145493507385254
4703,0.6033450365066528
4714,0.9201316833496094
4724,0.699246883392334
4736,0.6782025098800659
4744,0.5668293237686157
4754,0.5077439546585083
4764,0.6768189668655396
4774,0.3561626076698303
4786,0.27381694316864014
4796,0.3963161110877991
4805,0.5615750551223755
4815,0.3707074522972107
4825,0.49920782446861267
4835,0.3239380121231079
4845,0.4055591821670532
4855,0.382887601852417
4865,0.4269840717315674
4875,0.28538817167282104
4886,0.3770291805267334
4896,0.24948930740356445
4906,0.34043508768081665
4916,0.369184672832489
4926,0.4591448903083801
4937,0.12119197845458984
4946,0.32051241397857666
4957,0.352924108505249
4966,0.3851160407066345
4977,0.2796629071235657
4987,0.5547105073928833
4997,0.27804797887802124
5007,0.5577957630157471
5019,0.471371054649353
5026,0.27120381593704224
5039,0.6083918809890747
5047,0.6218310594558716
5058,0.3451431393623352
5068,0.5539028644561768
5078,0.6767865419387817
5087,0.5011405944824219
5098,0.26776057481765747
5108,0.6478327512741089
5119,0.5853093862533569
5128,0.42789292335510254
5138,0.23745208978652954
5148,0.636414110660553
5159,0.5779802799224854
5169,0.581330418586731
5179,0.26588118076324463
5189,0.42083364725112915
5199,0.6036921739578247
5209,0.20132356882095337
5219,-0.053118348121643066
5230,0.2343716025352478
5240,0.4170854091644287
5250,0.16720342636108398
5260,0.4125005602836609
5270,0.42474162578582764
5280,0.11395043134689331
5290,0.4169696569442749
5302,0.4823693335056305
5311,0.6141932010650635
5321,0.24705207347869873
5330,0.317640483379364
5343,0.4402412176132202
5352,0.8476971387863159
5362,0.4084368944168091
5375,0.38770347833633423
5382,0.5761725902557373
5396,0.7166823148727417
5402,0.5195392370223999
5416,0.3655150532722473
5422,0.6540963649749756
5437,0.5717180967330933
5442,0.22844278812408447
5455,0.4184335470199585
5463,0.6272730827331543
5475,0.346849262714386
5482,0.10499387979507446
5494,0.5436210632324219
5502,0.5252240896224976
5514,0.2458065152168274
5526,0.18027383089065552
5532,0.742300271987915
5544,0.5951480865478516
5553,0.14380133152008057
5564,0.3634340763092041
5575,0.39666521549224854
5583,0.45343074202537537
5594,0.2533630132675171
5603,0.11527734994888306
5614,0.019720375537872314
5626,0.3710353970527649
5635,0.38905900716781616
5644,0.022755444049835205
5654,0.22758066654205322
5664,0.37067365646362305
5675,0.45215246081352234
5685,0.33917123079299927
5695,-0.07303369045257568
5706,0.32380229234695435
5715,0.6439936757087708
5727,0.41224169731140137
5735,0.004698216915130615
5745,0.7569294571876526
5756,0.7469156980514526
5765,0.21841657161712646
5776,0.013677895069122314
5785,0.3790314197540283
5798,0.5242787599563599
5806,0.018240511417388916
5820,0.130604088306427
5826,0.04327446222305298
5836,0.16000676155090332
5846,0.29583996534347534
5857,0.32257670164108276
5866,0.031067192554473877
5877,0.08755302429199219
5887,0.4008774161338806
5897,0.24813777208328247
5908,0.12944447994232178
5917,0.4531712234020233
5926,0.5624151229858398
5937,0.1681203842163086
5947,0.2591218948364258
5957,0.7585679292678833
5968,0.1969681978225708
5977,0.14962154626846313
5987,0.47761037945747375
5998,0.5288207530975342
6008,0.261272132396698
6018,0.2982279062271118
6028,0.22554248571395874
6040,0.15795987844467163
6049,0.13822072744369507
6058,0.2185686230659485
6068,0.11397594213485718
6079,-0.11834919452667236
6089,0.18570667505264282
6101,0.18677449226379395
6109,0.13120049238204956
6119,0.46094056963920593
6129,0.3099513649940491
6139,0.3729836344718933
6151,0.10756617784500122
6159,-0.09107929468154907
6170,3.5881996154785156E-4
6181,0.33378100395202637
6189,0.47152218222618103
6201,0.3621859550476074
6210,0.267755925655365
6220,-0.021215200424194336
6230,0.33687859773635864
6240,0.7705681920051575
6251,0.3105958104133606
6261,-0.01089167594909668
6271,0.6759614944458008
6281,0.7723250389099121
6292,-0.005855262279510498
6302,0.26818180084228516
6311,0.703443169593811
6321,0.6104974150657654
6335,0.14211952686309814
6342,-0.36806899309158325
6354,-0.1924636960029602
6362,0.0683145523071289
6374,0.6136207580566406
6382,-0.021511554718017578
6394,0.014181315898895264
6402,-0.5736079216003418
6414,-0.27174097299575806
6422,0.6467107534408569
6434,0.10392969846725464
6442,-0.41365140676498413
6454,-0.3407542109489441
6463,0.25028741359710693
6475,0.31269770860671997
6487,-0.028591394424438477
6494,-0.6550479531288147
6503,-0.04038435220718384
6514,0.38241255283355713
6524,0.029703617095947266
6535,-0.19448435306549072
6544,0.29428577423095703
6553,0.3496318459510803
6564,0.07662278413772583
6575,0.07484787702560425
6586,0.011023461818695068
6594,0.3467845320701599
6604,-0.011981308460235596
6615,-0.21795690059661865
6624,0.2085404396057129
6635,0.5581934452056885
6644,0.1279430389404297
6655,0.031146228313446045
6665,0.34301769733428955
6675,0.23131155967712402
6686,0.16291958093643188
6696,0.46508827805519104
6705,0.12516182661056519
6716,-0.019786477088928223
6726,0.1870449185371399
6736,0.24611425399780273
6746,0.12909746170043945
6756,0.06476747989654541
6766,0.2095826268196106
6776,0.411329984664917
6786,0.5845654010772705
6798,0.08298718929290771
6806,0.010467112064361572
6818,0.3517659902572632
6827,0.3746861219406128
6837,0.19337725639343262
6847,0.2553076148033142
6857,0.3936868906021118
6867,0.46086248755455017
6878,0.4188636541366577
6887,0.11550188064575195
6899,0.4019928574562073
6908,0.27945393323898315
6918,0.3002743721008301
6928,0.2832668423652649
6939,0.10021597146987915
6948,0.33622878789901733
6959,0.23459672927856445
6968,-0.028082668781280518
6979,0.08539307117462158
6989,0.41733771562576294
6999,-0.17821890115737915
7009,0.0018559694290161133
7019,0.44767290353775024
7030,0.1898963451385498
7041,0.022854268550872803
7049,0.19751977920532227
7059,0.17698609828948975
7070,-0.5134102702140808
7084,-0.13644397258758545
7090,0.02001243829727173
7101,0.003880739212036133
7110,-0.39754432439804077
7120,-0.2282206416130066
7131,-0.38758885860443115
7142,-0.28631532192230225
7151,0.1279226541519165
7161,-0.1855844259262085
7170,-0.4372197389602661
7184,-0.1994558572769165
7194,-0.2425447702407837
7201,-0.46153736114501953
7211,-0.5191010236740112
7226,-0.42009007930755615
7235,0.06840568780899048
7242,0.2993312478065491
7255,-0.18792003393173218
7261,-0.9307917952537537
7274,-0.31330394744873047
7284,0.4641498327255249
7293,0.5273507833480835
7302,-0.31251782178878784
7312,-0.5380216240882874
7323,0.3388395309448242
7335,0.6386334896087646
7346,-0.06925296783447266
7354,-0.5767443180084229
7363,-0.04259765148162842
7374,0.11465096473693848
7384,0.03456360101699829
7394,-0.13141560554504395
7403,0.1829720139503479
7414,-0.21573615074157715
7423,-0.4895426034927368
7435,-0.08763366937637329
7446,0.4092211127281189
7454,-0.1349658966064453
7464,-0.2686343789100647
7474,0.04497796297073364
7484,-0.007632315158843994
7495,0.24897581338882446
7504,0.25314122438430786
7515,0.18638944625854492
7525,0.13867604732513428
7537,0.3520699739456177
7545,0.39410996437072754
7554,0.40281790494918823
7565,0.02639031410217285
7575,0.09228897094726562
7585,0.3388911485671997
7596,-0.02346891164779663
7606,-0.06692129373550415
7618,0.1227271556854248
7626,-0.23865175247192383
7637,-0.22368139028549194
7645,0.22888797521591187
7656,0.12027084827423096
7666,-0.10608893632888794
7676,0.06751000881195068
7687,-0.15834486484527588
7697,-0.15118980407714844
7707,0.23641639947891235
7717,0.0763394832611084
7727,-0.32093191146850586
7738,0.0807044506072998
7747,0.4387911558151245
7757,0.16418516635894775
7768,-0.16236424446105957
7780,-0.11314249038696289
7787,0.09706687927246094
7801,0.08779603242874146
7808,-0.1356942057609558
7821,-0.4921420216560364
7827,-0.18763607740402222
7838,-0.054976463317871094
7848,0.0014366507530212402
7858,-0.11857771873474121
7869,-0.07652109861373901
7883,-0.5190930962562561
7888,-0.5281956791877747
7899,-0.16160917282104492
7909,-0.08984619379043579
7921,-0.3123093843460083
7929,-0.2538299560546875
7939,0.19963151216506958
7949,-0.11803680658340454
7959,0.1349734663963318
7970,-0.2974192500114441
7982,-0.05434697866439819
7989,-0.002586543560028076
8002,0.019908785820007324
8010,-0.05801278352737427
8020,0.120236337184906
8030,-0.0872119665145874
8043,-0.43733853101730347
8051,-0.055023789405822754
8065,-0.04872244596481323
8070,-0.17983239889144897
8083,-0.1449359655380249
8095,-0.08018910884857178
8102,-0.3330291509628296
8115,0.0895848274230957
8122,0.3410308361053467
8136,-0.24369239807128906
8142,-0.22749871015548706
8155,0.3258427381515503
8162,0.34578412771224976
8175,0.08073997497558594
8182,0.12506133317947388
8196,0.02138972282409668
8202,0.3404552936553955
8215,0.33552086353302
8222,0.14029467105865479
8235,0.14956015348434448
8243,0.049368321895599365
8255,0.11555546522140503
8263,0.3288304805755615
8274,0.12312948703765869
8284,-0.7335863709449768
8294,-0.12470042705535889
8305,0.30755919218063354
8315,-0.316095769405365
8323,-0.48681068420410156
8335,0.2318069338798523
8344,-0.03943943977355957
8355,-0.5098588466644287
8364,0.13277578353881836
8375,0.0329323410987854
8384,-0.6273782253265381
8395,-0.2505360245704651
8404,0.339580774307251
8415,-0.06026339530944824
8424,0.07331711053848267
8435,-0.10714125633239746
8445,0.021702826023101807
8455,0.35915088653564453
8465,0.050003647804260254
8476,-0.33936184644699097
8485,0.09864699840545654
8496,0.38376522064208984
8506,-0.39595502614974976
8516,-0.38079673051834106
8526,0.13319051265716553
8538,0.10458487272262573
8547,-0.19483160972595215
8557,-0.2892240285873413
8566,-0.12197142839431763
8576,0.08783066272735596
8586,-0.054108500480651855
8597,-0.38550132513046265
8606,0.03474932909011841
8617,0.07389694452285767
8626,-0.03930795192718506
8637,0.04237794876098633
8647,0.009534657001495361
8657,-0.29449236392974854
8667,0.005349278450012207
8678,0.17115819454193115
8687,-0.12885332107543945
8698,-0.08146154880523682
8707,0.23205971717834473
8718,-0.03957474231719971
8728,-0.07770997285842896
8739,0.23604023456573486
8748,0.23515206575393677
8758,-0.012847423553466797
8768,-0.060255467891693115
8780,0.0014897584915161133
8788,0.0016980171203613281
8800,0.3204401135444641
8808,0.14005988836288452
8819,-0.24384182691574097
8829,0.309298038482666
8839,0.4627138674259186
8850,-0.09183275699615479
8862,-0.04580944776535034
8869,0.2376612424850464
8884,0.25458860397338867
8890,0.13384228944778442
8901,0.19321542978286743
8910,0.1809300184249878
8921,-0.13051027059555054
8930,-0.032629430294036865
8940,0.13565534353256226
8951,-0.16223162412643433
8961,-0.2267916202545166
8971,-0.1106405258178711
8981,0.009794175624847412
8996,-0.2927882671356201
9002,-0.4372596740722656
9015,-0.3624127507209778
9022,-0.03508514165878296
9034,-0.19299840927124023
9044,-0.06537532806396484
9051,0.1049114465713501
9063,-0.21544885635375977
9076,-0.2079164981842041
9083,0.02279055118560791
9095,0.04244077205657959
9102,-0.37112343311309814
9115,-0.26156628131866455
9122,0.04269862174987793
9135,-0.19100582599639893
9143,-0.3530538082122803
9155,-0.07284009456634521
9162,-0.0736767053604126
9175,-0.5025404691696167
9185,-0.18436753749847412
9195,-0.40463900566101074
9207,-2.4267044067382812
9214,-4.084690570831299
9224,-2.5770487785339355
9235,-1.5971858501434326
9244,-0.22181475162506104
9255,1.3003177642822266
9268,1.2915633916854858
9277,0.2229793667793274
9285,-0.38756680488586426
9297,0.39704686403274536
9304,0.7102702260017395
9315,0.688462495803833
9325,2.350248336791992
9335,1.271522045135498
9345,-1.1560862064361572
9355,-1.499938726425171
9364,0.3549991250038147
9374,2.3756277561187744
9385,1.1557384729385376
9396,-1.6422812938690186
9406,-1.353419542312622
9417,0.5650275945663452
9426,1.8262670040130615
9436,0.2583175301551819
9446,-1.770753026008606
9457,-1.100176215171814
9465,0.31021517515182495
9476,0.9967007637023926
9487,0.8607460856437683
9497,0.35477006435394287
9507,-0.2694774270057678
9517,-0.2609165906906128
9526,0.16093921661376953
9539,-0.0453946590423584
9548,-0.49867337942123413
9562,-0.5002319812774658
9567,-0.09392327070236206
9578,0.9001679420471191
9587,0.6984678506851196
9598,0.035978853702545166
9608,-0.42998939752578735
9619,-0.6572574377059937
9628,-0.642461359500885
9639,0.0709075927734375
9648,0.3264014720916748
9659,-0.24093717336654663
9668,-0.36552393436431885
9679,0.31302982568740845
9689,0.05329394340515137
9699,-0.11128085851669312
9710,-0.33738523721694946
9722,-0.7492386698722839
9728,-0.40554553270339966
9739,-0.0767471194267273
9749,-0.3086540699005127
9760,-0.19789129495620728
9769,-0.049095094203948975
9783,-0.06672203540802002
9789,0.31043297052383423
9800,0.28280651569366455
9810,0.05556410551071167
9820,-0.2948395013809204
9831,-0.24551713466644287
9840,0.04130476713180542
9850,-0.8754376769065857
9861,-3.3475072383880615
9871,-3.9010894298553467
9882,-0.470583975315094
9895,2.8137924671173096
9902,-0.47342461347579956
9915,0.7187265157699585
9922,3.314960479736328
9935,0.6330163478851318
9942,-2.4652528762817383
9955,1.365435242652893
9962,2.182809829711914
9975,-0.47608745098114014
9982,-1.0423460006713867
9995,0.4217790365219116
10002,1.8177638053894043
10015,0.4160599112510681
10024,-0.17100030183792114
10034,-0.5489001274108887
10045,0.8938626050949097
10052,0.8352047204971313
10063,-0.18261587619781494
10075,-0.9277534484863281
10084,0.3136165738105774
10095,0.6351454257965088
10103,0.08263593912124634
10115,0.03543335199356079
10122,-0.2400992512702942
10135,-0.8523480296134949
10144,0.6231043934822083
10155,0.280820369720459
10168,-0.1476859450340271
10174,-0.12703120708465576
10184,0.3158968687057495
10195,0.03129851818084717
10204,-0.2621251344680786
10215,-0.08911329507827759
10224,0.33614736795425415
10235,0.02929455041885376
10245,0.17438721656799316
10255,0.5663152933120728
10265,0.2689102292060852
10278,-0.14636969566345215
10286,0.20958834886550903
10296,0.5321933031082153
10305,0.09396743774414062
10317,-0.13931363821029663
10325,-0.0771896243095398
10336,-0.005229532718658447
10346,-0.1043732762336731
10360,-0.1225094199180603
10367,0.15900897979736328
10378,0.40723010897636414
10386,0.422688752412796
10398,0.21035492420196533
10406,-0.05856049060821533
10418,-0.25518423318862915
10426,-0.023523807525634766
10437,0.4116825759410858
10447,0.21360105276107788
10457,-0.05054152011871338
10467,0.2608797550201416
10477,0.566878616809845
10488,0.4019361436367035
10498,0.43691501021385193
10508,0.16784268617630005
10520,0.12256866693496704
10527,0.5380325317382812
10540,0.33476829528808594
10547,0.09834229946136475
10560,0.08077746629714966
10568,0.37691837549209595
10579,0.28747475147247314
10589,0.29290497303009033
10600,0.3124280571937561
10609,0.39879465103149414
10619,0.3516027331352234
10629,0.03790712356567383
10639,0.13307088613510132
10650,0.5128955841064453
10659,0.11275041103363037
10670,-0.26829439401626587
10684,0.3255094289779663
10689,0.23339945077896118
10700,-0.22015750408172607
10710,0.030442237854003906
10720,0.6888546347618103
10730,0.129352867603302
10740,0.0697559118270874
10751,0.1146324872970581
10761,0.1738232970237732
10770,0.16650527715682983
10783,0.1500646471977234
10790,-0.3123685121536255
10801,-0.18930834531784058
10816,0.5604284405708313
10822,0.3580491542816162
10835,0.0751006007194519
10842,-0.1314215064048767
